year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,deforestation_hectares
2008,ARGENTINA,AR,BELGRANO,AR-86042,SANTIAGO DEL ESTERO,AR-86,2558.3931
2008,ARGENTINA,AR,BERMEJO,AR-22014,CHACO,AR-22,2814.089122
2008,ARGENTINA,AR,BERMEJO,AR-34007,FORMOSA,AR-34,9167.686999
2008,ARGENTINA,AR,CALAMUCHITA,AR-14007,CORDOBA,AR-14,552.1101705
2008,ARGENTINA,AR,CAPAYAN,AR-10042,CATAMARCA,AR-10,1623.854205
2008,ARGENTINA,AR,CAPITAL,AR-10049,CATAMARCA,AR-10,77.48806379
2008,ARGENTINA,AR,CAPITAL,AR-18021,CORRIENTES,AR-18,373.0557903
2008,ARGENTINA,AR,CAPITAL,AR-46014,LA RIOJA,AR-46,8866.212751
2008,ARGENTINA,AR,CAPITAL,AR-86049,SANTIAGO DEL ESTERO,AR-86,2551.207222
2008,ARGENTINA,AR,CERRILLOS,AR-66035,SALTA,AR-66,40.39983295
2008,ARGENTINA,AR,CHACABUCO,AR-22028,CHACO,AR-22,2232.07791
2008,ARGENTINA,AR,CHACABUCO,AR-74028,SAN LUIS,AR-74,641.6050165
2008,ARGENTINA,AR,CHAMICAL,AR-46035,LA RIOJA,AR-46,1617.929201
2008,ARGENTINA,AR,CHOYA,AR-86063,SANTIAGO DEL ESTERO,AR-86,9811.256682
2008,ARGENTINA,AR,COMANDANTE FERNANDEZ,AR-22021,CHACO,AR-22,990.5296815
2008,ARGENTINA,AR,COPO,AR-86056,SANTIAGO DEL ESTERO,AR-86,6347.466464
2008,ARGENTINA,AR,CRUZ ALTA,AR-90014,TUCUMAN,AR-90,196.3557093
2008,ARGENTINA,AR,CRUZ DEL EJE,AR-14028,CORDOBA,AR-14,7178.531468
2008,ARGENTINA,AR,EL ALTO,AR-10056,CATAMARCA,AR-10,278.7303404
2008,ARGENTINA,AR,FIGUEROA,AR-86070,SANTIAGO DEL ESTERO,AR-86,4618.36125
2008,ARGENTINA,AR,FORMOSA,AR-34014,FORMOSA,AR-34,11400.13251
2008,ARGENTINA,AR,FRAY JUSTO SANTA MARIA DE ORO,AR-22043,CHACO,AR-22,2047.823038
2008,ARGENTINA,AR,FRAY MAMERTO ESQUIU,AR-10063,CATAMARCA,AR-10,43.94072158
2008,ARGENTINA,AR,GENERAL ANGEL V. PENALOZA,AR-46056,LA RIOJA,AR-46,1138.132772
2008,ARGENTINA,AR,GENERAL BELGRANO,AR-22049,CHACO,AR-22,1245.978728
2008,ARGENTINA,AR,GENERAL BELGRANO,AR-46063,LA RIOJA,AR-46,1700.048404
2008,ARGENTINA,AR,GENERAL DONOVAN,AR-22056,CHACO,AR-22,1215.748012
2008,ARGENTINA,AR,GENERAL GUEMES,AR-22063,CHACO,AR-22,6159.298732
2008,ARGENTINA,AR,GENERAL GUEMES,AR-66049,SALTA,AR-66,911.623209
2008,ARGENTINA,AR,GENERAL JOSE DE SAN MARTIN,AR-66056,SALTA,AR-66,36883.757
2008,ARGENTINA,AR,GENERAL JUAN F. QUIROGA,AR-46070,LA RIOJA,AR-46,362.625
2008,ARGENTINA,AR,GENERAL OBLIGADO,AR-82049,SANTA FE,AR-82,31435.01785
2008,ARGENTINA,AR,GENERAL OCAMPO,AR-46084,LA RIOJA,AR-46,1871.090406
2008,ARGENTINA,AR,GENERAL SAN MARTIN,AR-46091,LA RIOJA,AR-46,2486.369129
2008,ARGENTINA,AR,GENERAL TABOADA,AR-86077,SANTIAGO DEL ESTERO,AR-86,12724.90813
2008,ARGENTINA,AR,GRANEROS,AR-90035,TUCUMAN,AR-90,1477.509208
2008,ARGENTINA,AR,GUASAYAN,AR-86084,SANTIAGO DEL ESTERO,AR-86,3277.112967
2008,ARGENTINA,AR,INDEPENDENCIA,AR-22070,CHACO,AR-22,2750.24897
2008,ARGENTINA,AR,ISCHILIN,AR-14049,CORDOBA,AR-14,5669.047224
2008,ARGENTINA,AR,JIMENEZ,AR-86091,SANTIAGO DEL ESTERO,AR-86,13439.41055
2008,ARGENTINA,AR,JUAN B. ALBERDI,AR-90042,TUCUMAN,AR-90,46.71328014
2008,ARGENTINA,AR,JUAN F. IBARRA,AR-86098,SANTIAGO DEL ESTERO,AR-86,24272.3136
2008,ARGENTINA,AR,JUNIN,AR-74049,SAN LUIS,AR-74,3645.429131
2008,ARGENTINA,AR,LA CANDELARIA,AR-66084,SALTA,AR-66,282.6365982
2008,ARGENTINA,AR,LA COCHA,AR-90049,TUCUMAN,AR-90,160.5298837
2008,ARGENTINA,AR,LAISHI,AR-34021,FORMOSA,AR-34,1777.876972
2008,ARGENTINA,AR,LA PAZ,AR-10070,CATAMARCA,AR-10,6396.120166
2008,ARGENTINA,AR,LA VINA,AR-66098,SALTA,AR-66,58.78153191
2008,ARGENTINA,AR,LEALES,AR-90056,TUCUMAN,AR-90,1583.235573
2008,ARGENTINA,AR,LIBERTAD,AR-22077,CHACO,AR-22,652.5873725
2008,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-22084,CHACO,AR-22,8930.438602
2008,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-74063,SAN LUIS,AR-74,1026.962571
2008,ARGENTINA,AR,LORETO,AR-86105,SANTIAGO DEL ESTERO,AR-86,2978.631806
2008,ARGENTINA,AR,MAIPU,AR-22091,CHACO,AR-22,3408.341906
2008,ARGENTINA,AR,MATACOS,AR-34028,FORMOSA,AR-34,184.2030658
2008,ARGENTINA,AR,MAYOR LUIS J. FONTANA,AR-22098,CHACO,AR-22,1044.451794
2008,ARGENTINA,AR,METAN,AR-66112,SALTA,AR-66,8992.261348
2008,ARGENTINA,AR,MINAS,AR-14070,CORDOBA,AR-14,851.8072998
2008,ARGENTINA,AR,MITRE,AR-86112,SANTIAGO DEL ESTERO,AR-86,1911.158182
2008,ARGENTINA,AR,MORENO,AR-86119,SANTIAGO DEL ESTERO,AR-86,49571.82557
2008,ARGENTINA,AR,O'HIGGINS,AR-22112,CHACO,AR-22,1370.54322
2008,ARGENTINA,AR,OJO DE AGUA,AR-86126,SANTIAGO DEL ESTERO,AR-86,4375.687509
2008,ARGENTINA,AR,ORAN,AR-66126,SALTA,AR-66,17286.47662
2008,ARGENTINA,AR,PALPALA,AR-38042,JUJUY,AR-38,35.42047891
2008,ARGENTINA,AR,PATINO,AR-34035,FORMOSA,AR-34,38202.2492
2008,ARGENTINA,AR,PELLEGRINI,AR-86133,SANTIAGO DEL ESTERO,AR-86,20917.59443
2008,ARGENTINA,AR,PILAGAS,AR-34042,FORMOSA,AR-34,2579.352042
2008,ARGENTINA,AR,PILCOMAYO,AR-34049,FORMOSA,AR-34,708.1684219
2008,ARGENTINA,AR,PIRANE,AR-34056,FORMOSA,AR-34,11990.287
2008,ARGENTINA,AR,POCHO,AR-14077,CORDOBA,AR-14,1360.701702
2008,ARGENTINA,AR,PRESIDENCIA DE LA PLAZA,AR-22119,CHACO,AR-22,2508.744249
2008,ARGENTINA,AR,PUNILLA,AR-14091,CORDOBA,AR-14,247.7001928
2008,ARGENTINA,AR,QUEBRACHOS,AR-86140,SANTIAGO DEL ESTERO,AR-86,7116.601513
2008,ARGENTINA,AR,QUITILIPI,AR-22133,CHACO,AR-22,815.4680759
2008,ARGENTINA,AR,RAMON LISTA,AR-34063,FORMOSA,AR-34,2585.05092
2008,ARGENTINA,AR,RIO HONDO,AR-86147,SANTIAGO DEL ESTERO,AR-86,1084.143603
2008,ARGENTINA,AR,RIO SECO,AR-14112,CORDOBA,AR-14,4802.439031
2008,ARGENTINA,AR,RIVADAVIA,AR-66133,SALTA,AR-66,9046.552108
2008,ARGENTINA,AR,RIVADAVIA,AR-86154,SANTIAGO DEL ESTERO,AR-86,3114.57293
2008,ARGENTINA,AR,ROBLES,AR-86161,SANTIAGO DEL ESTERO,AR-86,1894.715226
2008,ARGENTINA,AR,ROSARIO DE LA FRONTERA,AR-66140,SALTA,AR-66,6614.717293
2008,ARGENTINA,AR,ROSARIO VERA PENALOZA,AR-46112,LA RIOJA,AR-46,1171.340395
2008,ARGENTINA,AR,SALAVINA,AR-86168,SANTIAGO DEL ESTERO,AR-86,3387.621418
2008,ARGENTINA,AR,SAN ALBERTO,AR-14126,CORDOBA,AR-14,771.9158936
2008,ARGENTINA,AR,SAN COSME,AR-18133,CORRIENTES,AR-18,604.6731295
2008,ARGENTINA,AR,SAN FERNANDO,AR-22140,CHACO,AR-22,8071.067907
2008,ARGENTINA,AR,SAN JAVIER,AR-14133,CORDOBA,AR-14,559.854466
2008,ARGENTINA,AR,SAN JUSTO,AR-82112,SANTA FE,AR-82,2835.932146
2008,ARGENTINA,AR,SAN LORENZO,AR-22147,CHACO,AR-22,425.0398483
2008,ARGENTINA,AR,SAN MARTIN,AR-86175,SANTIAGO DEL ESTERO,AR-86,2868.918457
2008,ARGENTINA,AR,SAN PEDRO,AR-38063,JUJUY,AR-38,313.8113949
2008,ARGENTINA,AR,SANTA ROSA,AR-10098,CATAMARCA,AR-10,1617.840762
2008,ARGENTINA,AR,SARGENTO CABRAL,AR-22154,CHACO,AR-22,2747.985231
2008,ARGENTINA,AR,SARMIENTO,AR-86182,SANTIAGO DEL ESTERO,AR-86,1674.876797
2008,ARGENTINA,AR,SILIPICA,AR-86189,SANTIAGO DEL ESTERO,AR-86,2072.393006
2008,ARGENTINA,AR,SIMOCA,AR-90091,TUCUMAN,AR-90,621.2326602
2008,ARGENTINA,AR,SOBREMONTE,AR-14154,CORDOBA,AR-14,2429.064664
2008,ARGENTINA,AR,TAPENAGA,AR-22161,CHACO,AR-22,2977.753294
2008,ARGENTINA,AR,TRANCAS,AR-90112,TUCUMAN,AR-90,136.4315487
2008,ARGENTINA,AR,TULUMBA,AR-14175,CORDOBA,AR-14,4309.584707
2008,ARGENTINA,AR,VALLE VIEJO,AR-10112,CATAMARCA,AR-10,228.2744946
2008,ARGENTINA,AR,VERA,AR-82133,SANTA FE,AR-82,13763.52121
2009,ARGENTINA,AR,12 DE OCTUBRE,AR-22036,CHACO,AR-22,1010.375569
2009,ARGENTINA,AR,1º DE MAYO,AR-22126,CHACO,AR-22,560.9972118
2009,ARGENTINA,AR,25 DE MAYO,AR-22168,CHACO,AR-22,308.5109778
2009,ARGENTINA,AR,2 DE ABRIL,AR-22039,CHACO,AR-22,213.5972951
2009,ARGENTINA,AR,9 DE JULIO,AR-22105,CHACO,AR-22,1383.924757
2009,ARGENTINA,AR,9 DE JULIO,AR-82077,SANTA FE,AR-82,3200.85958
2009,ARGENTINA,AR,AGUIRRE,AR-86007,SANTIAGO DEL ESTERO,AR-86,6689.497667
2009,ARGENTINA,AR,ALBERDI,AR-86014,SANTIAGO DEL ESTERO,AR-86,18350.77766
2009,ARGENTINA,AR,ALMIRANTE BROWN,AR-22007,CHACO,AR-22,15151.00266
2009,ARGENTINA,AR,AMBATO,AR-10007,CATAMARCA,AR-10,96.29347394
2009,ARGENTINA,AR,ANCASTI,AR-10014,CATAMARCA,AR-10,113.7440936
2009,ARGENTINA,AR,ANTA,AR-66007,SALTA,AR-66,25840.62953
2009,ARGENTINA,AR,ATAMISQUI,AR-86021,SANTIAGO DEL ESTERO,AR-86,259.7634428
2009,ARGENTINA,AR,AVELLANEDA,AR-86028,SANTIAGO DEL ESTERO,AR-86,1943.778538
2009,ARGENTINA,AR,AYACUCHO,AR-74007,SAN LUIS,AR-74,3946.885512
2009,ARGENTINA,AR,BANDA,AR-86035,SANTIAGO DEL ESTERO,AR-86,5737.152261
2009,ARGENTINA,AR,BELGRANO,AR-74014,SAN LUIS,AR-74,2144.559897
2009,ARGENTINA,AR,BELGRANO,AR-86042,SANTIAGO DEL ESTERO,AR-86,1372.368591
2009,ARGENTINA,AR,BERMEJO,AR-22014,CHACO,AR-22,1065.009578
2009,ARGENTINA,AR,BERMEJO,AR-34007,FORMOSA,AR-34,15278.48573
2009,ARGENTINA,AR,CALAMUCHITA,AR-14007,CORDOBA,AR-14,1028.754036
2009,ARGENTINA,AR,CAPAYAN,AR-10042,CATAMARCA,AR-10,1889.640084
2009,ARGENTINA,AR,CAPITAL,AR-10049,CATAMARCA,AR-10,36.36066379
2009,ARGENTINA,AR,CAPITAL,AR-18021,CORRIENTES,AR-18,158.5009611
2009,ARGENTINA,AR,CAPITAL,AR-46014,LA RIOJA,AR-46,22344.23006
2009,ARGENTINA,AR,CAPITAL,AR-86049,SANTIAGO DEL ESTERO,AR-86,320.6466183
2009,ARGENTINA,AR,CERRILLOS,AR-66035,SALTA,AR-66,251.5598416
2009,ARGENTINA,AR,CHACABUCO,AR-22028,CHACO,AR-22,767.9331143
2009,ARGENTINA,AR,CHACABUCO,AR-74028,SAN LUIS,AR-74,1302.729346
2009,ARGENTINA,AR,CHAMICAL,AR-46035,LA RIOJA,AR-46,5593.29751
2009,ARGENTINA,AR,CHOYA,AR-86063,SANTIAGO DEL ESTERO,AR-86,4046.15035
2009,ARGENTINA,AR,COMANDANTE FERNANDEZ,AR-22021,CHACO,AR-22,468.204041
2009,ARGENTINA,AR,COPO,AR-86056,SANTIAGO DEL ESTERO,AR-86,5998.76066
2009,ARGENTINA,AR,CRUZ ALTA,AR-90014,TUCUMAN,AR-90,194.3785489
2009,ARGENTINA,AR,CRUZ DEL EJE,AR-14028,CORDOBA,AR-14,5539.942054
2009,ARGENTINA,AR,EL ALTO,AR-10056,CATAMARCA,AR-10,343.1251107
2009,ARGENTINA,AR,FIGUEROA,AR-86070,SANTIAGO DEL ESTERO,AR-86,1111.17902
2009,ARGENTINA,AR,FORMOSA,AR-34014,FORMOSA,AR-34,986.1379996
2009,ARGENTINA,AR,FRAY JUSTO SANTA MARIA DE ORO,AR-22043,CHACO,AR-22,465.3898031
2009,ARGENTINA,AR,FRAY MAMERTO ESQUIU,AR-10063,CATAMARCA,AR-10,18.75460176
2009,ARGENTINA,AR,GENERAL ANGEL V. PENALOZA,AR-46056,LA RIOJA,AR-46,3684.745136
2009,ARGENTINA,AR,GENERAL BELGRANO,AR-22049,CHACO,AR-22,457.4041347
2009,ARGENTINA,AR,GENERAL BELGRANO,AR-46063,LA RIOJA,AR-46,3545.003645
2009,ARGENTINA,AR,GENERAL DONOVAN,AR-22056,CHACO,AR-22,315.6770683
2009,ARGENTINA,AR,GENERAL GUEMES,AR-22063,CHACO,AR-22,13536.37481
2009,ARGENTINA,AR,GENERAL GUEMES,AR-66049,SALTA,AR-66,1442.348662
2009,ARGENTINA,AR,GENERAL JOSE DE SAN MARTIN,AR-66056,SALTA,AR-66,17456.95084
2009,ARGENTINA,AR,GENERAL JUAN F. QUIROGA,AR-46070,LA RIOJA,AR-46,4812.914856
2009,ARGENTINA,AR,GENERAL OBLIGADO,AR-82049,SANTA FE,AR-82,6209.271982
2009,ARGENTINA,AR,GENERAL OCAMPO,AR-46084,LA RIOJA,AR-46,2351.450435
2009,ARGENTINA,AR,GENERAL SAN MARTIN,AR-46091,LA RIOJA,AR-46,5701.187831
2009,ARGENTINA,AR,GENERAL TABOADA,AR-86077,SANTIAGO DEL ESTERO,AR-86,6230.671743
2009,ARGENTINA,AR,GRANEROS,AR-90035,TUCUMAN,AR-90,2443.169767
2009,ARGENTINA,AR,GUASAYAN,AR-86084,SANTIAGO DEL ESTERO,AR-86,3912.634702
2009,ARGENTINA,AR,INDEPENDENCIA,AR-22070,CHACO,AR-22,2030.686838
2009,ARGENTINA,AR,ISCHILIN,AR-14049,CORDOBA,AR-14,6743.066493
2009,ARGENTINA,AR,JIMENEZ,AR-86091,SANTIAGO DEL ESTERO,AR-86,5322.676225
2009,ARGENTINA,AR,JUAN B. ALBERDI,AR-90042,TUCUMAN,AR-90,77.55753594
2009,ARGENTINA,AR,JUAN F. IBARRA,AR-86098,SANTIAGO DEL ESTERO,AR-86,7882.128956
2009,ARGENTINA,AR,JUNIN,AR-74049,SAN LUIS,AR-74,2389.718194
2009,ARGENTINA,AR,LA CANDELARIA,AR-66084,SALTA,AR-66,652.5847649
2009,ARGENTINA,AR,LA COCHA,AR-90049,TUCUMAN,AR-90,250.9275566
2009,ARGENTINA,AR,LAISHI,AR-34021,FORMOSA,AR-34,1123.711342
2009,ARGENTINA,AR,LA PAZ,AR-10070,CATAMARCA,AR-10,11728.35276
2009,ARGENTINA,AR,LA VINA,AR-66098,SALTA,AR-66,152.2361828
2009,ARGENTINA,AR,LEALES,AR-90056,TUCUMAN,AR-90,1547.094153
2009,ARGENTINA,AR,LIBERTAD,AR-22077,CHACO,AR-22,332.193288
2009,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-22084,CHACO,AR-22,4964.403366
2009,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-74063,SAN LUIS,AR-74,352.0431896
2009,ARGENTINA,AR,LORETO,AR-86105,SANTIAGO DEL ESTERO,AR-86,583.4944554
2009,ARGENTINA,AR,MAIPU,AR-22091,CHACO,AR-22,1860.780959
2009,ARGENTINA,AR,MATACOS,AR-34028,FORMOSA,AR-34,207.3867125
2009,ARGENTINA,AR,MAYOR LUIS J. FONTANA,AR-22098,CHACO,AR-22,401.4702608
2009,ARGENTINA,AR,METAN,AR-66112,SALTA,AR-66,7791.348561
2009,ARGENTINA,AR,MINAS,AR-14070,CORDOBA,AR-14,1989.278221
2009,ARGENTINA,AR,MITRE,AR-86112,SANTIAGO DEL ESTERO,AR-86,2812.246245
2009,ARGENTINA,AR,MORENO,AR-86119,SANTIAGO DEL ESTERO,AR-86,22809.80725
2009,ARGENTINA,AR,O'HIGGINS,AR-22112,CHACO,AR-22,493.1438497
2009,ARGENTINA,AR,OJO DE AGUA,AR-86126,SANTIAGO DEL ESTERO,AR-86,4404.013176
2009,ARGENTINA,AR,ORAN,AR-66126,SALTA,AR-66,7121.982814
2009,ARGENTINA,AR,PALPALA,AR-38042,JUJUY,AR-38,143.6509995
2009,ARGENTINA,AR,PATINO,AR-34035,FORMOSA,AR-34,37794.56456
2009,ARGENTINA,AR,PELLEGRINI,AR-86133,SANTIAGO DEL ESTERO,AR-86,14668.73935
2009,ARGENTINA,AR,PILAGAS,AR-34042,FORMOSA,AR-34,975.8724149
2009,ARGENTINA,AR,PILCOMAYO,AR-34049,FORMOSA,AR-34,613.3307416
2009,ARGENTINA,AR,PIRANE,AR-34056,FORMOSA,AR-34,2999.203403
2009,ARGENTINA,AR,POCHO,AR-14077,CORDOBA,AR-14,1544.865284
2009,ARGENTINA,AR,PRESIDENCIA DE LA PLAZA,AR-22119,CHACO,AR-22,288.8755273
2009,ARGENTINA,AR,PUNILLA,AR-14091,CORDOBA,AR-14,414.6392505
2009,ARGENTINA,AR,QUEBRACHOS,AR-86140,SANTIAGO DEL ESTERO,AR-86,7147.00982
2009,ARGENTINA,AR,QUITILIPI,AR-22133,CHACO,AR-22,324.2638497
2009,ARGENTINA,AR,RAMON LISTA,AR-34063,FORMOSA,AR-34,5300.934702
2009,ARGENTINA,AR,RIO HONDO,AR-86147,SANTIAGO DEL ESTERO,AR-86,1188.09693
2009,ARGENTINA,AR,RIO SECO,AR-14112,CORDOBA,AR-14,7125.447514
2009,ARGENTINA,AR,RIVADAVIA,AR-66133,SALTA,AR-66,5112.551739
2009,ARGENTINA,AR,RIVADAVIA,AR-86154,SANTIAGO DEL ESTERO,AR-86,1781.499044
2009,ARGENTINA,AR,ROBLES,AR-86161,SANTIAGO DEL ESTERO,AR-86,1156.098123
2009,ARGENTINA,AR,ROSARIO DE LA FRONTERA,AR-66140,SALTA,AR-66,6058.926232
2009,ARGENTINA,AR,ROSARIO VERA PENALOZA,AR-46112,LA RIOJA,AR-46,2283.087696
2009,ARGENTINA,AR,SALAVINA,AR-86168,SANTIAGO DEL ESTERO,AR-86,2443.199519
2009,ARGENTINA,AR,SAN ALBERTO,AR-14126,CORDOBA,AR-14,382.7450728
2009,ARGENTINA,AR,SAN COSME,AR-18133,CORRIENTES,AR-18,91.11126831
2009,ARGENTINA,AR,SAN FERNANDO,AR-22140,CHACO,AR-22,1082.487266
2009,ARGENTINA,AR,SAN JAVIER,AR-14133,CORDOBA,AR-14,366.6682894
2009,ARGENTINA,AR,SAN JUSTO,AR-82112,SANTA FE,AR-82,287.0395168
2009,ARGENTINA,AR,SAN LORENZO,AR-22147,CHACO,AR-22,265.1989582
2009,ARGENTINA,AR,SAN MARTIN,AR-86175,SANTIAGO DEL ESTERO,AR-86,678.1170928
2009,ARGENTINA,AR,SAN PEDRO,AR-38063,JUJUY,AR-38,906.5216499
2009,ARGENTINA,AR,SANTA ROSA,AR-10098,CATAMARCA,AR-10,442.0906906
2009,ARGENTINA,AR,SARGENTO CABRAL,AR-22154,CHACO,AR-22,331.8836922
2009,ARGENTINA,AR,SARMIENTO,AR-86182,SANTIAGO DEL ESTERO,AR-86,581.6706609
2009,ARGENTINA,AR,SILIPICA,AR-86189,SANTIAGO DEL ESTERO,AR-86,95.94076491
2009,ARGENTINA,AR,SIMOCA,AR-90091,TUCUMAN,AR-90,685.2409254
2009,ARGENTINA,AR,SOBREMONTE,AR-14154,CORDOBA,AR-14,2780.777438
2009,ARGENTINA,AR,TAPENAGA,AR-22161,CHACO,AR-22,311.0581801
2009,ARGENTINA,AR,TRANCAS,AR-90112,TUCUMAN,AR-90,344.4435792
2009,ARGENTINA,AR,TULUMBA,AR-14175,CORDOBA,AR-14,4523.521557
2009,ARGENTINA,AR,VALLE VIEJO,AR-10112,CATAMARCA,AR-10,205.7880691
2009,ARGENTINA,AR,VERA,AR-82133,SANTA FE,AR-82,7458.946126
2010,ARGENTINA,AR,12 DE OCTUBRE,AR-22036,CHACO,AR-22,1556.590454
2010,ARGENTINA,AR,1º DE MAYO,AR-22126,CHACO,AR-22,222.1100864
2010,ARGENTINA,AR,25 DE MAYO,AR-22168,CHACO,AR-22,120.8164252
2010,ARGENTINA,AR,2 DE ABRIL,AR-22039,CHACO,AR-22,292.2403911
2010,ARGENTINA,AR,9 DE JULIO,AR-22105,CHACO,AR-22,1086.71572
2010,ARGENTINA,AR,9 DE JULIO,AR-82077,SANTA FE,AR-82,4247.1525
2010,ARGENTINA,AR,AGUIRRE,AR-86007,SANTIAGO DEL ESTERO,AR-86,3030.211818
2010,ARGENTINA,AR,ALBERDI,AR-86014,SANTIAGO DEL ESTERO,AR-86,21944.18901
2010,ARGENTINA,AR,ALMIRANTE BROWN,AR-22007,CHACO,AR-22,20015.68975
2010,ARGENTINA,AR,AMBATO,AR-10007,CATAMARCA,AR-10,327.4357823
2010,ARGENTINA,AR,ANCASTI,AR-10014,CATAMARCA,AR-10,14.04233978
2010,ARGENTINA,AR,ANTA,AR-66007,SALTA,AR-66,27250.04351
2010,ARGENTINA,AR,ATAMISQUI,AR-86021,SANTIAGO DEL ESTERO,AR-86,162.3619786
2010,ARGENTINA,AR,AVELLANEDA,AR-86028,SANTIAGO DEL ESTERO,AR-86,1262.412663
2010,ARGENTINA,AR,AYACUCHO,AR-74007,SAN LUIS,AR-74,14895.01715
2010,ARGENTINA,AR,BANDA,AR-86035,SANTIAGO DEL ESTERO,AR-86,2929.043971
2010,ARGENTINA,AR,BELGRANO,AR-74014,SAN LUIS,AR-74,5058.7162
2010,ARGENTINA,AR,BELGRANO,AR-86042,SANTIAGO DEL ESTERO,AR-86,1674.080185
2010,ARGENTINA,AR,BERMEJO,AR-22014,CHACO,AR-22,375.8633379
2010,ARGENTINA,AR,BERMEJO,AR-34007,FORMOSA,AR-34,15062.74051
2010,ARGENTINA,AR,CALAMUCHITA,AR-14007,CORDOBA,AR-14,1041.101157
2010,ARGENTINA,AR,CAPAYAN,AR-10042,CATAMARCA,AR-10,1664.315143
2010,ARGENTINA,AR,CAPITAL,AR-10049,CATAMARCA,AR-10,43.88091768
2010,ARGENTINA,AR,CAPITAL,AR-18021,CORRIENTES,AR-18,53.421349
2010,ARGENTINA,AR,CAPITAL,AR-46014,LA RIOJA,AR-46,8411.129245
2010,ARGENTINA,AR,CAPITAL,AR-86049,SANTIAGO DEL ESTERO,AR-86,943.7607776
2010,ARGENTINA,AR,CERRILLOS,AR-66035,SALTA,AR-66,31.33945955
2010,ARGENTINA,AR,CHACABUCO,AR-22028,CHACO,AR-22,535.1673655
2010,ARGENTINA,AR,CHACABUCO,AR-74028,SAN LUIS,AR-74,1239.226338
2010,ARGENTINA,AR,CHAMICAL,AR-46035,LA RIOJA,AR-46,7656.366942
2010,ARGENTINA,AR,CHOYA,AR-86063,SANTIAGO DEL ESTERO,AR-86,13615.63447
2010,ARGENTINA,AR,COMANDANTE FERNANDEZ,AR-22021,CHACO,AR-22,376.4806744
2010,ARGENTINA,AR,COPO,AR-86056,SANTIAGO DEL ESTERO,AR-86,7352.222689
2010,ARGENTINA,AR,CRUZ ALTA,AR-90014,TUCUMAN,AR-90,123.5752497
2010,ARGENTINA,AR,CRUZ DEL EJE,AR-14028,CORDOBA,AR-14,2517.28547
2010,ARGENTINA,AR,EL ALTO,AR-10056,CATAMARCA,AR-10,204.8640748
2010,ARGENTINA,AR,FIGUEROA,AR-86070,SANTIAGO DEL ESTERO,AR-86,1629.393444
2010,ARGENTINA,AR,FORMOSA,AR-34014,FORMOSA,AR-34,1901.948564
2010,ARGENTINA,AR,FRAY JUSTO SANTA MARIA DE ORO,AR-22043,CHACO,AR-22,1639.737294
2010,ARGENTINA,AR,FRAY MAMERTO ESQUIU,AR-10063,CATAMARCA,AR-10,6.474010281
2010,ARGENTINA,AR,GENERAL ANGEL V. PENALOZA,AR-46056,LA RIOJA,AR-46,1491.643435
2010,ARGENTINA,AR,GENERAL BELGRANO,AR-22049,CHACO,AR-22,753.6511416
2010,ARGENTINA,AR,GENERAL BELGRANO,AR-46063,LA RIOJA,AR-46,6081.074518
2010,ARGENTINA,AR,GENERAL DONOVAN,AR-22056,CHACO,AR-22,145.6096974
2010,ARGENTINA,AR,GENERAL GUEMES,AR-22063,CHACO,AR-22,7849.980837
2010,ARGENTINA,AR,GENERAL GUEMES,AR-66049,SALTA,AR-66,728.81611
2010,ARGENTINA,AR,GENERAL JOSE DE SAN MARTIN,AR-66056,SALTA,AR-66,7239.546431
2010,ARGENTINA,AR,GENERAL JUAN F. QUIROGA,AR-46070,LA RIOJA,AR-46,317.3685018
2010,ARGENTINA,AR,GENERAL OBLIGADO,AR-82049,SANTA FE,AR-82,764.5595134
2010,ARGENTINA,AR,GENERAL OCAMPO,AR-46084,LA RIOJA,AR-46,3887.666877
2010,ARGENTINA,AR,GENERAL SAN MARTIN,AR-46091,LA RIOJA,AR-46,8456.525742
2010,ARGENTINA,AR,GENERAL TABOADA,AR-86077,SANTIAGO DEL ESTERO,AR-86,2865.58012
2010,ARGENTINA,AR,GRANEROS,AR-90035,TUCUMAN,AR-90,2313.715225
2010,ARGENTINA,AR,GUASAYAN,AR-86084,SANTIAGO DEL ESTERO,AR-86,2847.082912
2010,ARGENTINA,AR,INDEPENDENCIA,AR-22070,CHACO,AR-22,1350.374925
2010,ARGENTINA,AR,ISCHILIN,AR-14049,CORDOBA,AR-14,4413.761501
2010,ARGENTINA,AR,JIMENEZ,AR-86091,SANTIAGO DEL ESTERO,AR-86,4100.82512
2010,ARGENTINA,AR,JUAN B. ALBERDI,AR-90042,TUCUMAN,AR-90,104.1055646
2010,ARGENTINA,AR,JUAN F. IBARRA,AR-86098,SANTIAGO DEL ESTERO,AR-86,7286.235422
2010,ARGENTINA,AR,JUNIN,AR-74049,SAN LUIS,AR-74,3328.601308
2010,ARGENTINA,AR,LA CANDELARIA,AR-66084,SALTA,AR-66,213.5506911
2010,ARGENTINA,AR,LA COCHA,AR-90049,TUCUMAN,AR-90,198.2340501
2010,ARGENTINA,AR,LAISHI,AR-34021,FORMOSA,AR-34,516.7418029
